user_id,team,org_unit,event_date,session_count,actions_taken,first_login_date
USR0413,Org-Gamma-Team1,Org-Gamma,2026-01-27,8,28,2025-10-07
USR0413,Org-Gamma-Team1,Org-Gamma,2026-01-31,2,26,2025-10-07
USR0413,Org-Gamma-Team1,Org-Gamma,2026-02-02,4,36,2025-10-07
USR0413,Org-Gamma-Team1,Org-Gamma,2026-02-03,7,19,2025-10-07
USR0413,Org-Gamma-Team1,Org-Gamma,2026-02-04,6,1,2025-10-07
USR0413,Org-Gamma-Team1,Org-Gamma,2026-02-07,3,6,2025-10-07
USR0413,Org-Gamma-Team1,Org-Gamma,2026-02-08,3,22,2025-10-07
USR0413,Org-Gamma-Team1,Org-Gamma,2026-02-11,2,19,2025-10-07
USR0413,Org-Gamma-Team1,Org-Gamma,2026-02-12,6,37,2025-10-07
USR0413,Org-Gamma-Team1,Org-Gamma,2026-02-15,4,7,2025-10-07
USR0413,Org-Gamma-Team1,Org-Gamma,2026-02-17,6,28,2025-10-07
USR0413,Org-Gamma-Team1,Org-Gamma,2026-02-18,3,24,2025-10-07
USR0413,Org-Gamma-Team1,Org-Gamma,2026-02-19,3,3,2025-10-07
USR0413,Org-Gamma-Team1,Org-Gamma,2026-02-20,5,14,2025-10-07
USR0413,Org-Gamma-Team1,Org-Gamma,2026-02-21,6,25,2025-10-07
USR0413,Org-Gamma-Team1,Org-Gamma,2026-02-27,4,28,2025-10-07
USR0413,Org-Gamma-Team1,Org-Gamma,2026-02-28,4,27,2025-10-07
USR0413,Org-Gamma-Team1,Org-Gamma,2026-03-04,5,38,2025-10-07
USR0413,Org-Gamma-Team1,Org-Gamma,2026-03-05,2,2,2025-10-07
USR0413,Org-Gamma-Team1,Org-Gamma,2026-03-08,3,27,2025-10-07
USR0413,Org-Gamma-Team1,Org-Gamma,2026-03-11,1,25,2025-10-07
USR0413,Org-Gamma-Team1,Org-Gamma,2026-03-14,5,10,2025-10-07
USR0413,Org-Gamma-Team1,Org-Gamma,2026-03-18,3,18,2025-10-07
USR0413,Org-Gamma-Team1,Org-Gamma,2026-03-19,4,22,2025-10-07
USR0413,Org-Gamma-Team1,Org-Gamma,2026-03-20,8,35,2025-10-07
USR0413,Org-Gamma-Team1,Org-Gamma,2026-03-22,4,33,2025-10-07
USR0413,Org-Gamma-Team1,Org-Gamma,2026-03-23,2,7,2025-10-07
USR0413,Org-Gamma-Team1,Org-Gamma,2026-03-24,1,14,2025-10-07
USR0413,Org-Gamma-Team1,Org-Gamma,2026-03-25,4,38,2025-10-07
USR0413,Org-Gamma-Team1,Org-Gamma,2026-03-30,1,24,2025-10-07
USR0414,Org-Alpha-Team3,Org-Alpha,2025-10-31,1,25,2025-10-31
USR0414,Org-Alpha-Team3,Org-Alpha,2025-11-01,4,3,2025-10-31
USR0414,Org-Alpha-Team3,Org-Alpha,2025-11-02,1,1,2025-10-31
USR0414,Org-Alpha-Team3,Org-Alpha,2025-11-04,5,27,2025-10-31
USR0415,Org-Alpha-Team1,Org-Alpha,2025-10-18,5,14,2025-10-17
USR0415,Org-Alpha-Team1,Org-Alpha,2025-10-20,6,32,2025-10-17
USR0415,Org-Alpha-Team1,Org-Alpha,2025-10-21,3,7,2025-10-17
USR0415,Org-Alpha-Team1,Org-Alpha,2025-10-23,6,18,2025-10-17
USR0415,Org-Alpha-Team1,Org-Alpha,2025-10-24,3,37,2025-10-17
USR0416,Org-Beta-Team1,Org-Beta,2025-10-03,2,39,2025-10-03
USR0416,Org-Beta-Team1,Org-Beta,2025-10-04,1,39,2025-10-03
USR0416,Org-Beta-Team1,Org-Beta,2025-10-06,5,5,2025-10-03
USR0416,Org-Beta-Team1,Org-Beta,2025-10-07,7,21,2025-10-03
USR0417,Org-Beta-Team1,Org-Beta,2025-10-31,6,37,2025-10-31
USR0417,Org-Beta-Team1,Org-Beta,2025-11-01,4,26,2025-10-31
USR0417,Org-Beta-Team1,Org-Beta,2025-11-02,1,5,2025-10-31
USR0418,Org-Gamma-Team3,Org-Gamma,2025-10-14,2,22,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-10-17,7,2,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-10-19,5,24,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-10-24,3,4,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-10-25,7,3,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-10-27,6,13,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-10-31,3,23,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-11-06,1,20,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-11-08,5,27,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-11-09,6,21,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-11-10,2,26,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-11-11,4,11,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-11-13,6,29,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-11-17,4,24,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-11-18,2,1,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-11-19,2,26,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-11-21,8,2,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-11-24,2,33,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-11-26,7,34,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-11-28,4,39,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-11-29,1,3,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-12-01,3,21,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-12-05,4,39,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-12-08,8,2,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-12-09,8,14,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-12-11,6,36,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-12-13,5,34,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-12-14,1,30,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-12-15,8,36,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-12-16,4,17,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-12-19,2,18,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-12-20,1,5,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-12-21,4,25,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-12-22,1,1,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-12-23,5,33,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-12-25,2,9,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-12-28,2,1,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-12-30,6,11,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2025-12-31,4,37,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-01-01,6,24,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-01-02,5,18,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-01-03,3,37,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-01-04,1,5,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-01-06,4,9,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-01-07,3,38,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-01-08,8,28,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-01-09,2,20,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-01-10,4,11,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-01-11,1,39,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-01-12,6,9,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-01-14,2,9,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-01-15,7,37,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-01-16,2,4,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-01-17,2,11,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-01-19,1,8,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-01-20,7,22,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-01-23,8,16,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-01-24,4,25,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-01-25,2,19,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-01-26,5,26,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-01-28,1,32,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-01-29,1,21,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-01-31,1,22,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-02-02,5,11,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-02-03,2,28,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-02-04,7,10,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-02-05,8,32,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-02-06,1,33,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-02-07,8,19,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-02-09,1,24,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-02-10,6,30,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-02-12,2,24,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-02-13,2,36,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-02-14,6,24,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-02-15,7,17,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-02-16,6,9,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-02-17,8,13,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-02-18,5,10,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-02-19,8,11,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-02-20,1,11,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-02-21,3,40,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-02-22,8,12,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-02-23,2,16,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-02-25,5,22,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-02-27,2,16,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-02-28,6,25,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-03-01,6,15,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-03-02,1,9,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-03-03,2,15,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-03-04,2,8,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-03-05,5,28,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-03-06,5,12,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-03-07,4,30,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-03-09,1,24,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-03-10,3,9,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-03-13,3,28,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-03-14,5,37,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-03-15,8,40,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-03-16,8,12,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-03-17,7,20,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-03-18,4,23,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-03-19,8,28,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-03-22,3,29,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-03-24,7,33,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-03-25,1,29,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-03-26,2,40,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-03-28,1,23,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-03-30,2,5,2025-10-14
USR0418,Org-Gamma-Team3,Org-Gamma,2026-03-31,8,1,2025-10-14
USR0419,Org-Beta-Team1,Org-Beta,2025-10-25,4,16,2025-10-24
USR0420,Org-Delta-Team1,Org-Delta,2025-10-30,5,15,2025-10-30
USR0420,Org-Delta-Team1,Org-Delta,2025-10-31,7,5,2025-10-30
USR0420,Org-Delta-Team1,Org-Delta,2025-11-01,7,40,2025-10-30
USR0420,Org-Delta-Team1,Org-Delta,2025-11-03,5,27,2025-10-30
USR0420,Org-Delta-Team1,Org-Delta,2025-11-04,1,32,2025-10-30
USR0420,Org-Delta-Team1,Org-Delta,2025-11-05,6,5,2025-10-30
USR0421,Org-Delta-Team3,Org-Delta,2025-10-05,1,13,2025-10-04
USR0421,Org-Delta-Team3,Org-Delta,2025-10-06,6,24,2025-10-04
USR0421,Org-Delta-Team3,Org-Delta,2025-10-08,1,12,2025-10-04
USR0421,Org-Delta-Team3,Org-Delta,2025-10-09,3,14,2025-10-04
USR0422,Org-Delta-Team4,Org-Delta,2025-10-14,5,25,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-10-17,5,30,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-10-19,1,34,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-10-21,8,5,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-10-22,8,34,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-10-23,5,18,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-10-24,3,32,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-10-28,5,15,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-10-29,4,26,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-10-30,1,19,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-10-31,7,30,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-11-01,2,27,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-11-02,3,32,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-11-05,8,30,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-11-06,7,29,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-11-09,3,30,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-11-12,2,34,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-11-15,7,32,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-11-16,5,8,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-11-19,6,22,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-11-21,1,30,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-11-24,8,4,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-11-27,4,2,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-11-29,4,7,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-12-01,3,31,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-12-02,6,38,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-12-03,3,37,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-12-05,8,9,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-12-06,6,24,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-12-07,3,21,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-12-09,8,19,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-12-11,6,10,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-12-13,3,18,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-12-14,5,10,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-12-15,3,10,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-12-16,3,4,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-12-17,1,27,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-12-18,7,3,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-12-19,7,22,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-12-20,1,7,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-12-22,7,4,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-12-24,4,29,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-12-25,1,4,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-12-26,3,8,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-12-28,4,12,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-12-29,1,28,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2025-12-31,7,8,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-01-03,5,18,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-01-05,7,17,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-01-06,5,5,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-01-07,1,3,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-01-10,7,32,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-01-11,1,20,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-01-12,7,10,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-01-13,3,7,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-01-15,8,21,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-01-16,7,31,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-01-17,3,37,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-01-18,6,34,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-01-19,4,6,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-01-22,3,12,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-01-23,1,19,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-01-24,1,30,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-01-25,3,10,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-01-26,5,40,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-01-28,6,33,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-01-29,7,32,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-01-31,7,3,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-02-01,7,31,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-02-03,4,33,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-02-05,2,7,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-02-06,4,3,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-02-08,3,14,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-02-09,6,11,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-02-10,8,32,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-02-11,5,19,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-02-14,4,12,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-02-15,7,36,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-02-16,1,18,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-02-20,7,24,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-02-21,5,9,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-02-22,4,13,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-02-24,1,9,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-02-25,5,25,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-02-26,7,40,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-03-01,7,5,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-03-02,7,24,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-03-03,2,38,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-03-06,8,30,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-03-08,7,30,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-03-10,1,14,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-03-11,3,16,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-03-15,5,21,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-03-18,6,6,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-03-19,1,26,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-03-20,7,16,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-03-21,3,26,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-03-22,2,8,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-03-23,8,33,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-03-24,3,23,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-03-26,8,12,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-03-28,7,39,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-03-29,3,10,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-03-30,3,23,2025-10-13
USR0422,Org-Delta-Team4,Org-Delta,2026-03-31,5,5,2025-10-13
USR0423,Org-Alpha-Team3,Org-Alpha,2025-10-20,8,26,2025-10-18
USR0423,Org-Alpha-Team3,Org-Alpha,2025-10-21,8,11,2025-10-18
USR0423,Org-Alpha-Team3,Org-Alpha,2025-10-22,5,24,2025-10-18
USR0423,Org-Alpha-Team3,Org-Alpha,2025-10-25,4,28,2025-10-18
USR0424,Org-Alpha-Team4,Org-Alpha,2025-10-14,4,19,2025-10-14
USR0424,Org-Alpha-Team4,Org-Alpha,2025-10-15,4,13,2025-10-14
USR0424,Org-Alpha-Team4,Org-Alpha,2025-10-16,4,26,2025-10-14
USR0424,Org-Alpha-Team4,Org-Alpha,2025-10-18,3,25,2025-10-14
USR0424,Org-Alpha-Team4,Org-Alpha,2025-10-19,7,25,2025-10-14
USR0425,Org-Epsilon-Team3,Org-Epsilon,2025-10-22,6,27,2025-10-21
USR0425,Org-Epsilon-Team3,Org-Epsilon,2025-10-23,1,2,2025-10-21
USR0425,Org-Epsilon-Team3,Org-Epsilon,2025-10-24,3,32,2025-10-21
USR0425,Org-Epsilon-Team3,Org-Epsilon,2025-10-26,4,27,2025-10-21
USR0426,Org-Delta-Team2,Org-Delta,2025-10-22,1,40,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-10-23,1,16,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-10-25,2,17,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-10-26,2,14,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-10-28,3,32,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-10-30,3,10,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-11-05,3,32,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-11-08,4,16,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-11-12,3,20,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-11-13,8,12,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-11-15,6,40,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-11-16,7,5,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-11-18,1,39,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-11-19,1,17,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-11-20,4,15,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-11-21,3,29,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-11-22,5,20,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-11-23,3,12,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-11-24,5,9,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-11-25,4,9,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-11-28,3,10,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-11-29,6,23,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-11-30,6,4,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-12-02,4,12,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-12-03,8,17,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-12-04,2,26,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-12-05,2,28,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-12-06,7,12,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-12-08,6,7,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-12-09,7,28,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-12-11,6,30,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-12-12,3,37,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-12-13,5,31,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-12-14,2,33,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-12-15,3,1,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-12-16,4,37,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-12-17,2,35,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-12-18,7,22,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-12-23,6,5,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-12-25,7,24,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-12-26,2,39,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-12-27,7,38,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-12-28,1,12,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-12-29,7,18,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2025-12-31,6,7,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2026-01-02,1,18,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2026-01-03,5,10,2025-10-22
USR0426,Org-Delta-Team2,Org-Delta,2026-01-04,2,27,2025-10-22
